date,supplier_id,supplier_name,region,product_category,lead_time_days,lead_time_std_days,reliability_score,geopolitical_risk_index,port_congestion_index,weather_risk_index,weather_risk_level,commodity_price_index,price_swing_pct,days_since_last_disruption,average_cost_per_unit,annual_volume_units,single_source,reliability_risk,lead_time_risk,lead_time_variability,geopolitical_risk,weather_risk,price_volatility,disruption_recency,composite_index,disrupted,target_disruption_7d,label_valid
2026-08-21,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,57.2,45.1,15.6,low,106.07,4.95,2,7.29,62014,1,0.021,0.7,0.7939,0.5357,0.156,0.198,0.9355,44.5301,0,0,True
2026-08-22,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,50.8,52.6,14.0,low,106.26,5.13,3,7.29,62014,1,0.021,0.7,0.7939,0.5134,0.14,0.2052,0.9048,43.5004,0,0,True
2026-08-23,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,52.3,51.5,34.1,low,107.15,5.98,4,7.29,62014,1,0.021,0.7,0.7939,0.5206,0.341,0.2392,0.8752,46.3774,0,0,True
2026-08-24,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,56.6,47.7,42.1,medium,106.13,5.97,5,7.29,62014,1,0.021,0.7,0.7939,0.5393,0.421,0.2388,0.8465,47.3701,0,0,True
2026-08-25,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,51.2,40.8,47.3,medium,105.62,5.97,6,7.29,62014,1,0.021,0.7,0.7939,0.4808,0.473,0.2388,0.8187,46.6011,0,0,True
2026-08-26,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,46.1,37.4,34.4,low,105.63,5.96,7,7.29,62014,1,0.021,0.7,0.7939,0.4349,0.344,0.2384,0.7919,43.5346,0,0,True
2026-08-27,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,44.0,34.9,18.8,low,105.17,5.96,8,7.29,62014,1,0.021,0.7,0.7939,0.4127,0.188,0.2384,0.7659,40.5356,0,0,True
2026-08-28,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,45.1,31.8,30.5,low,104.91,5.96,9,7.29,62014,1,0.021,0.7,0.7939,0.4111,0.305,0.2384,0.7408,41.7431,0,0,True
2026-08-29,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,37.8,27.4,37.5,low,105.74,5.95,10,7.29,62014,1,0.021,0.7,0.7939,0.3468,0.375,0.238,0.7165,41.1723,0,0,True
2026-08-30,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,17.9,30.7,35.6,low,105.64,5.95,11,7.29,62014,1,0.021,0.7,0.7939,0.2174,0.356,0.238,0.693,38.2012,0,0,True
2026-08-31,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,11.2,40.3,29.5,low,104.47,5.17,12,7.29,62014,1,0.021,0.7,0.7939,0.1993,0.295,0.2068,0.6703,36.2835,0,0,True
2026-09-01,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,18.4,44.4,14.9,low,104.2,5.17,13,7.29,62014,1,0.021,0.7,0.7939,0.262,0.149,0.2068,0.6483,35.0165,0,0,True
2026-09-02,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,20.7,41.3,25.4,low,104.24,5.17,14,7.29,62014,1,0.021,0.7,0.7939,0.2688,0.254,0.2068,0.6271,36.2688,0,0,True
2026-09-03,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,29.4,45.7,36.3,low,104.26,5.17,15,7.29,62014,1,0.021,0.7,0.7939,0.3429,0.363,0.2068,0.6065,38.7997,0,0,True
2026-09-04,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,30.9,45.9,27.2,low,104.62,5.16,16,7.29,62014,1,0.021,0.7,0.7939,0.354,0.272,0.2064,0.5866,37.4025,0,0,True
2026-09-05,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,27.5,44.1,19.6,low,104.92,5.16,17,7.29,62014,1,0.021,0.7,0.7939,0.3248,0.196,0.2064,0.5674,35.5052,0,0,True
2026-09-06,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,22.3,42.2,32.4,low,104.83,5.16,18,7.29,62014,1,0.021,0.7,0.7939,0.2827,0.324,0.2064,0.5488,36.2418,0,0,True
2026-09-07,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,22.8,40.0,24.6,low,104.07,5.16,19,7.29,62014,1,0.021,0.7,0.7939,0.2796,0.246,0.2064,0.5308,34.8061,0,0,True
2026-09-08,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,21.9,42.7,41.2,medium,103.79,3.23,20,7.29,62014,1,0.021,0.7,0.7939,0.2814,0.412,0.1292,0.5134,35.9577,0,0,True
2026-09-09,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,26.9,42.3,36.1,low,103.39,3.58,21,7.29,62014,1,0.021,0.7,0.7939,0.3152,0.361,0.1432,0.4966,35.7508,0,0,True
2026-09-10,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,21.2,37.4,29.8,low,103.21,3.75,22,7.29,62014,1,0.021,0.7,0.7939,0.2606,0.298,0.15,0.4803,33.7071,0,0,True
2026-09-11,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,30.3,32.9,29.0,low,103.65,3.76,23,7.29,62014,1,0.021,0.7,0.7939,0.3108,0.29,0.1504,0.4646,34.2515,0,0,True
2026-09-12,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,34.5,34.8,24.4,low,103.91,3.76,24,7.29,62014,1,0.021,0.7,0.7939,0.3459,0.244,0.1504,0.4493,33.9957,0,0,True
2026-09-13,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,31.1,37.1,35.0,low,104.44,3.76,25,7.29,62014,1,0.021,0.7,0.7939,0.329,0.35,0.1504,0.4346,34.9398,0,0,True
2026-09-14,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,37.6,35.1,40.7,medium,104.19,3.76,26,7.29,62014,1,0.021,0.7,0.7939,0.3685,0.407,0.1504,0.4204,36.2208,0,0,True
2026-09-15,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,31.0,29.2,46.8,medium,105.16,3.76,27,7.29,62014,1,0.021,0.7,0.7939,0.3046,0.468,0.1504,0.4066,35.7041,0,0,True
2026-09-16,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,30.0,36.6,43.1,medium,105.59,3.76,28,7.29,62014,1,0.021,0.7,0.7939,0.3198,0.431,0.1504,0.3932,35.2464,0,0,True
2026-09-17,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,22.1,41.9,34.3,low,105.66,3.75,29,7.29,62014,1,0.021,0.7,0.7939,0.2804,0.343,0.15,0.3803,33.0942,0,0,False
2026-09-18,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,30.3,30.4,31.9,low,106.04,3.75,30,7.29,62014,1,0.021,0.7,0.7939,0.3033,0.319,0.15,0.3679,32.9709,0,0,False
2026-09-19,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,20.6,38.1,26.3,low,105.61,3.75,31,7.29,62014,1,0.021,0.7,0.7939,0.2585,0.263,0.15,0.3558,31.1875,0,0,False
2026-09-20,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,13.4,36.5,39.5,low,104.26,3.76,32,7.29,62014,1,0.021,0.7,0.7939,0.2033,0.395,0.1504,0.3442,31.8601,0,0,False
2026-09-21,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,11.1,37.3,45.2,medium,103.87,3.76,33,7.29,62014,1,0.021,0.7,0.7939,0.1896,0.452,0.1504,0.3329,32.2309,0,0,False
2026-09-22,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,18.4,43.0,39.3,low,104.35,2.79,34,7.29,62014,1,0.021,0.7,0.7939,0.2578,0.393,0.1116,0.322,31.9923,0,0,False
2026-09-23,SUP_036,Milano Packaging,Europe,Packaging,66,26.2,0.979,22.9,50.5,27.1,low,104.4,2.7,35,7.29,62014,1,0.021,0.7,0.7939,0.3118,0.271,0.108,0.3114,31.0442,0,0,False
2026-06-01,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.8,38.0,27.0,low,101.62,0.0,999,40.71,44825,1,0.024,0.5625,0.4182,0.4906,0.27,0.0,0.0,22.8976,0,1,True
2026-06-02,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,49.9,44.3,32.8,low,100.53,0.0,999,40.71,44825,1,0.024,0.5625,0.4182,0.4822,0.328,0.0,0.0,23.5584,0,1,True
2026-06-03,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,41.4,46.2,34.0,low,101.2,0.0,999,40.71,44825,1,0.024,0.5625,0.4182,0.4284,0.34,0.0,0.0,22.758,0,1,True
2026-06-04,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,50.2,51.4,36.1,low,100.22,0.0,999,40.71,44825,1,0.024,0.5625,0.4182,0.5056,0.361,0.0,0.0,24.4416,0,1,True
2026-06-05,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,49.9,52.0,39.3,low,98.65,2.96,999,40.71,44825,1,0.024,0.5625,0.4182,0.5053,0.393,0.1184,0.0,26.305,0,1,True
2026-06-06,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,48.7,50.7,40.0,medium,101.83,3.16,999,40.71,44825,1,0.024,0.5625,0.4182,0.493,0.4,0.1264,0.0,26.2776,0,1,True
2026-06-07,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,46.4,54.1,47.4,medium,100.28,3.16,999,40.71,44825,1,0.024,0.5625,0.4182,0.4871,0.474,0.1264,0.0,27.2074,1,1,True
2026-06-08,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.7,64.3,45.3,medium,98.3,3.52,1,40.71,44825,1,0.024,0.5625,0.4182,0.5688,0.453,0.1408,0.9672,44.0323,0,1,True
2026-06-09,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,58.0,58.5,60.1,medium,98.63,3.53,2,40.71,44825,1,0.024,0.5625,0.4182,0.5815,0.601,0.1412,0.9355,45.8303,1,0,True
2026-06-10,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.0,59.2,55.5,medium,99.05,3.53,1,40.71,44825,1,0.024,0.5625,0.4182,0.5486,0.555,0.1412,0.9672,45.1015,0,0,True
2026-06-11,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,58.8,55.5,35.8,low,100.08,3.53,2,40.71,44825,1,0.024,0.5625,0.4182,0.5781,0.358,0.1412,0.9355,42.3671,0,0,True
2026-06-12,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,57.6,55.1,42.8,medium,103.18,4.87,3,40.71,44825,1,0.024,0.5625,0.4182,0.5685,0.428,0.1948,0.9048,43.3268,0,0,True
2026-06-13,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,54.3,52.3,45.7,medium,101.98,4.86,4,40.71,44825,1,0.024,0.5625,0.4182,0.537,0.457,0.1944,0.8752,42.6864,0,0,True
2026-06-14,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.0,38.3,44.6,medium,101.08,4.86,5,40.71,44825,1,0.024,0.5625,0.4182,0.4859,0.446,0.1944,0.8465,41.1535,0,0,True
2026-06-15,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,49.6,36.8,41.0,medium,103.57,5.23,6,40.71,44825,1,0.024,0.5625,0.4182,0.4576,0.41,0.2092,0.8187,39.8737,0,0,True
2026-06-16,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,44.1,41.8,21.2,low,105.03,6.67,7,40.71,44825,1,0.024,0.5625,0.4182,0.4341,0.212,0.2668,0.7919,36.9405,0,0,True
2026-06-17,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,49.4,36.7,7.9,low,106.27,7.87,8,40.71,44825,1,0.024,0.5625,0.4182,0.4559,0.079,0.3148,0.7659,35.6315,0,0,True
2026-06-18,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,49.2,41.3,31.2,low,105.35,7.85,9,40.71,44825,1,0.024,0.5625,0.4182,0.4683,0.312,0.314,0.7408,38.7053,0,0,True
2026-06-19,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.0,41.3,27.9,low,107.1,8.65,10,40.71,44825,1,0.024,0.5625,0.4182,0.4949,0.279,0.346,0.7165,38.7175,0,0,True
2026-06-20,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,54.7,39.4,39.9,low,108.34,9.83,11,40.71,44825,1,0.024,0.5625,0.4182,0.5011,0.399,0.3932,0.693,40.6997,0,0,True
2026-06-21,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,57.3,43.5,25.1,low,108.64,10.1,12,40.71,44825,1,0.024,0.5625,0.4182,0.5316,0.251,0.404,0.6703,38.9427,0,0,True
2026-06-22,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,47.3,45.8,19.1,low,107.73,10.07,13,40.71,44825,1,0.024,0.5625,0.4182,0.4685,0.191,0.4028,0.6483,36.6009,0,0,True
2026-06-23,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,44.3,46.4,30.6,low,107.9,10.05,14,40.71,44825,1,0.024,0.5625,0.4182,0.4493,0.306,0.402,0.6271,37.5156,0,0,True
2026-06-24,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,48.6,50.0,32.0,low,110.45,11.77,15,40.71,44825,1,0.024,0.5625,0.4182,0.4902,0.32,0.4708,0.6065,38.9445,0,1,True
2026-06-25,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,43.5,48.9,39.0,low,108.75,11.75,16,40.71,44825,1,0.024,0.5625,0.4182,0.4512,0.39,0.47,0.5866,38.8948,0,1,True
2026-06-26,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,47.0,38.1,39.1,low,107.52,11.73,17,40.71,44825,1,0.024,0.5625,0.4182,0.4433,0.391,0.4692,0.5674,38.4492,0,1,True
2026-06-27,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,41.6,35.7,37.4,low,106.54,11.72,18,40.71,44825,1,0.024,0.5625,0.4182,0.3983,0.374,0.4688,0.5488,37.0988,0,1,True
2026-06-28,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,43.7,26.1,31.8,low,105.91,11.71,19,40.71,44825,1,0.024,0.5625,0.4182,0.3842,0.318,0.4684,0.5308,35.7683,0,1,True
2026-06-29,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.0,30.9,22.8,low,105.88,11.7,20,40.71,44825,1,0.024,0.5625,0.4182,0.4637,0.228,0.468,0.5134,35.6561,0,1,True
2026-06-30,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,57.0,36.2,40.1,medium,107.37,11.69,21,40.71,44825,1,0.024,0.5625,0.4182,0.5076,0.401,0.4676,0.4966,38.5942,0,1,True
2026-07-01,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,47.9,41.0,54.6,medium,108.08,11.66,22,40.71,44825,1,0.024,0.5625,0.4182,0.4583,0.546,0.4664,0.4803,39.4619,1,1,True
2026-07-02,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.0,42.7,41.3,medium,108.18,11.63,1,40.71,44825,1,0.024,0.5625,0.4182,0.4991,0.413,0.4652,0.9672,46.1105,0,1,True
2026-07-03,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,62.0,46.6,30.8,low,108.6,11.61,2,40.71,44825,1,0.024,0.5625,0.4182,0.5738,0.308,0.4644,0.9355,45.4681,1,0,True
2026-07-04,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,74.2,36.6,29.8,low,109.57,11.57,1,40.71,44825,1,0.024,0.5625,0.4182,0.6292,0.298,0.4628,0.9672,46.8135,0,1,True
2026-07-05,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,73.5,35.8,35.5,low,106.97,11.54,2,40.71,44825,1,0.024,0.5625,0.4182,0.6219,0.355,0.4616,0.9355,46.9583,0,1,True
2026-07-06,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,64.3,28.2,35.0,low,108.63,11.52,3,40.71,44825,1,0.024,0.5625,0.4182,0.5347,0.35,0.4608,0.9048,44.8184,0,1,True
2026-07-07,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,65.0,27.3,40.9,medium,107.35,11.49,4,40.71,44825,1,0.024,0.5625,0.4182,0.5369,0.409,0.4596,0.8752,45.195,0,1,True
2026-07-08,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,71.0,37.0,40.2,medium,106.66,11.15,5,40.71,44825,1,0.024,0.5625,0.4182,0.608,0.402,0.446,0.8465,45.7545,0,1,True
2026-07-09,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,67.7,42.5,39.1,low,107.19,10.72,6,40.71,44825,1,0.024,0.5625,0.4182,0.6014,0.391,0.4288,0.8187,44.8313,0,1,True
2026-07-10,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,70.8,44.8,61.7,medium,107.07,9.73,7,40.71,44825,1,0.024,0.5625,0.4182,0.63,0.617,0.3892,0.7919,47.6055,0,1,True
2026-07-11,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,64.4,42.4,51.4,medium,107.82,8.77,8,40.71,44825,1,0.024,0.5625,0.4182,0.578,0.514,0.3508,0.7659,44.3513,1,0,True
2026-07-12,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,64.8,36.1,63.7,medium,108.04,8.76,1,40.71,44825,1,0.024,0.5625,0.4182,0.5619,0.637,0.3504,0.9672,48.9993,0,0,True
2026-07-13,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,51.5,36.9,71.2,high,107.6,8.74,2,40.71,44825,1,0.024,0.5625,0.4182,0.4712,0.712,0.3496,0.9355,47.8997,0,0,True
2026-07-14,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,47.5,42.4,68.1,high,109.96,6.4,3,40.71,44825,1,0.024,0.5625,0.4182,0.4597,0.681,0.256,0.9048,45.6448,0,0,True
2026-07-15,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,48.6,43.5,43.2,medium,111.06,5.6,4,40.71,44825,1,0.024,0.5625,0.4182,0.4707,0.432,0.224,0.8752,41.4982,0,0,True
2026-07-16,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,47.9,33.9,42.7,medium,111.53,5.73,5,40.71,44825,1,0.024,0.5625,0.4182,0.437,0.427,0.2292,0.8465,40.4249,0,0,True
2026-07-17,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,42.8,34.6,37.3,low,112.6,6.7,6,40.71,44825,1,0.024,0.5625,0.4182,0.4034,0.373,0.268,0.8187,39.0857,0,0,True
2026-07-18,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,42.2,24.6,38.1,low,111.51,6.2,7,40.71,44825,1,0.024,0.5625,0.4182,0.3692,0.381,0.248,0.7919,37.9127,0,0,True
2026-07-19,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,45.7,30.4,28.8,low,114.88,8.29,8,40.71,44825,1,0.024,0.5625,0.4182,0.4111,0.288,0.3316,0.7659,37.9527,0,0,True
2026-07-20,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,46.7,27.4,38.6,low,113.19,8.27,9,40.71,44825,1,0.024,0.5625,0.4182,0.4091,0.386,0.3308,0.7408,38.8773,0,0,True
2026-07-21,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,48.2,22.1,48.0,medium,113.37,8.26,10,40.71,44825,1,0.024,0.5625,0.4182,0.4037,0.48,0.3304,0.7165,39.7027,0,0,True
2026-07-22,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,52.7,28.4,56.9,medium,112.92,8.25,11,40.71,44825,1,0.024,0.5625,0.4182,0.4541,0.569,0.33,0.693,41.4753,0,0,True
2026-07-23,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,51.4,32.3,49.1,medium,112.42,8.24,12,40.71,44825,1,0.024,0.5625,0.4182,0.4567,0.491,0.3296,0.6703,40.0617,0,0,True
2026-07-24,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,58.4,33.9,37.0,low,111.72,8.23,13,40.71,44825,1,0.024,0.5625,0.4182,0.5105,0.37,0.3292,0.6483,38.9797,0,0,True
2026-07-25,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.2,45.6,41.0,medium,110.52,8.23,14,40.71,44825,1,0.024,0.5625,0.4182,0.5092,0.41,0.3292,0.6271,39.1762,0,0,True
2026-07-26,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,62.6,47.4,57.0,medium,112.36,8.22,15,40.71,44825,1,0.024,0.5625,0.4182,0.5804,0.57,0.3288,0.6065,42.3641,0,0,True
2026-07-27,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,66.8,42.1,53.4,medium,110.5,8.21,16,40.71,44825,1,0.024,0.5625,0.4182,0.5939,0.534,0.3284,0.5866,41.7802,0,0,True
2026-07-28,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,63.3,43.8,54.2,medium,112.02,8.19,17,40.71,44825,1,0.024,0.5625,0.4182,0.5745,0.542,0.3276,0.5674,41.2256,0,0,True
2026-07-29,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,60.7,41.0,48.5,medium,113.03,7.47,18,40.71,44825,1,0.024,0.5625,0.4182,0.5479,0.485,0.2988,0.5488,39.3056,0,0,True
2026-07-30,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,60.8,46.7,41.7,medium,112.44,7.46,19,40.71,44825,1,0.024,0.5625,0.4182,0.5657,0.417,0.2984,0.5308,38.3813,0,0,True
2026-07-31,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,62.8,46.5,47.4,medium,113.26,7.44,20,40.71,44825,1,0.024,0.5625,0.4182,0.5791,0.474,0.2976,0.5134,39.1325,0,0,True
2026-08-01,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,66.8,46.7,44.6,medium,113.02,7.43,21,40.71,44825,1,0.024,0.5625,0.4182,0.6077,0.446,0.2972,0.4966,38.9812,0,0,True
2026-08-02,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,58.7,37.4,47.2,medium,111.31,7.43,22,40.71,44825,1,0.024,0.5625,0.4182,0.5231,0.472,0.2972,0.4803,37.5619,0,0,True
2026-08-03,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,60.2,37.4,50.1,medium,109.62,7.43,23,40.71,44825,1,0.024,0.5625,0.4182,0.5336,0.501,0.2972,0.4646,37.905,0,0,True
2026-08-04,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,49.4,36.7,50.8,medium,110.64,7.42,24,40.71,44825,1,0.024,0.5625,0.4182,0.4559,0.508,0.2968,0.4493,36.3559,0,0,True
2026-08-05,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,49.4,31.1,53.2,medium,111.57,7.41,25,40.71,44825,1,0.024,0.5625,0.4182,0.4391,0.532,0.2964,0.4346,36.149,0,0,True
2026-08-06,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,57.1,30.5,42.0,medium,111.95,7.4,26,40.71,44825,1,0.024,0.5625,0.4182,0.4912,0.42,0.296,0.4204,35.286,0,0,True
2026-08-07,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,50.1,33.5,33.1,low,111.34,7.02,27,40.71,44825,1,0.024,0.5625,0.4182,0.4512,0.331,0.2808,0.4066,32.9171,0,0,True
2026-08-08,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,43.2,33.7,34.4,low,111.04,7.01,28,40.71,44825,1,0.024,0.5625,0.4182,0.4035,0.344,0.2804,0.3932,32.0225,0,0,True
2026-08-09,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,46.0,26.4,35.6,low,110.54,6.53,29,40.71,44825,1,0.024,0.5625,0.4182,0.4012,0.356,0.2612,0.3803,31.7124,0,0,True
2026-08-10,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,54.0,26.3,31.9,low,107.83,6.53,30,40.71,44825,1,0.024,0.5625,0.4182,0.4569,0.319,0.2612,0.3679,31.9975,0,0,True
2026-08-11,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,55.7,25.1,36.1,low,107.93,6.53,31,40.71,44825,1,0.024,0.5625,0.4182,0.4652,0.361,0.2612,0.3558,32.5419,0,0,True
2026-08-12,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,46.5,27.6,45.5,medium,108.74,6.32,32,40.71,44825,1,0.024,0.5625,0.4182,0.4083,0.455,0.2528,0.3442,32.5463,0,0,True
2026-08-13,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,39.8,29.2,55.1,medium,108.84,6.33,33,40.71,44825,1,0.024,0.5625,0.4182,0.3662,0.551,0.2532,0.3329,32.9568,0,0,True
2026-08-14,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,42.6,27.9,64.4,medium,111.58,6.32,34,40.71,44825,1,0.024,0.5625,0.4182,0.3819,0.644,0.2528,0.322,34.362,0,0,True
2026-08-15,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,38.8,26.6,46.1,medium,110.03,6.33,35,40.71,44825,1,0.024,0.5625,0.4182,0.3514,0.461,0.2532,0.3114,31.0869,0,0,True
2026-08-16,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,41.9,28.2,33.8,low,109.0,6.33,36,40.71,44825,1,0.024,0.5625,0.4182,0.3779,0.338,0.2532,0.3012,29.6785,0,0,True
2026-08-17,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,44.8,34.3,32.7,low,109.21,6.34,37,40.71,44825,1,0.024,0.5625,0.4182,0.4165,0.327,0.2536,0.2913,30.0661,0,0,True
2026-08-18,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,44.0,35.9,35.3,low,109.59,4.99,38,40.71,44825,1,0.024,0.5625,0.4182,0.4157,0.353,0.1996,0.2818,29.6149,0,0,True
